uid,source,orig_id,artist,title,genre,lyrics_path
fma_009989,fma,9989,50 Foot Wave,Lavender,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_009989.txt
fma_009990,fma,9990,50 Foot Wave,Dog Days,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_009990.txt
fma_010383,fma,10383,Big Blood,Graceless Lady,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}]",data/lyrics/fma_010383.txt
fma_010670,fma,10670,Nine Inch Nails,Letting You,"[{'genre_id': '70', 'genre_title': 'Industrial', 'genre_url': 'http://freemusicarchive.org/genre/Industrial/'}]",data/lyrics/fma_010670.txt
fma_010671,fma,10671,Nine Inch Nails,Discipline,"[{'genre_id': '70', 'genre_title': 'Industrial', 'genre_url': 'http://freemusicarchive.org/genre/Industrial/'}]",data/lyrics/fma_010671.txt
fma_010672,fma,10672,Nine Inch Nails,Echoplex,"[{'genre_id': '70', 'genre_title': 'Industrial', 'genre_url': 'http://freemusicarchive.org/genre/Industrial/'}]",data/lyrics/fma_010672.txt
fma_010673,fma,10673,Nine Inch Nails,Head Down,"[{'genre_id': '70', 'genre_title': 'Industrial', 'genre_url': 'http://freemusicarchive.org/genre/Industrial/'}]",data/lyrics/fma_010673.txt
fma_010674,fma,10674,Nine Inch Nails,Lights in the Sky,"[{'genre_id': '70', 'genre_title': 'Industrial', 'genre_url': 'http://freemusicarchive.org/genre/Industrial/'}]",data/lyrics/fma_010674.txt
fma_010677,fma,10677,Nine Inch Nails,Demon Seed,"[{'genre_id': '70', 'genre_title': 'Industrial', 'genre_url': 'http://freemusicarchive.org/genre/Industrial/'}]",data/lyrics/fma_010677.txt
fma_011264,fma,11264,David Byrne,My Fair Lady,"[{'genre_id': '88', 'genre_title': 'New Wave', 'genre_url': 'http://freemusicarchive.org/genre/New_Wave/'}, {'genre_id': '98', 'genre_title': 'Progressive', 'genre_url': 'http://freemusicarchive.org/genre/Progressive/'}]",data/lyrics/fma_011264.txt
fma_011268,fma,11268,Le Tigre,Fake French,"[{'genre_id': '89', 'genre_title': 'Post-Punk', 'genre_url': 'http://freemusicarchive.org/genre/Post-Punk/'}]",data/lyrics/fma_011268.txt
fma_011298,fma,11298,Beastie Boys,Now Get Busy,"[{'genre_id': '21', 'genre_title': 'Hip-Hop', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop/'}]",data/lyrics/fma_011298.txt
fma_012147,fma,12147,The Slants,Capture Me Burning,"[{'genre_id': '10', 'genre_title': 'Pop', 'genre_url': 'http://freemusicarchive.org/genre/Pop/'}]",data/lyrics/fma_012147.txt
fma_012399,fma,12399,Takka Takka,Everybody Say,"[{'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_012399.txt
fma_012521,fma,12521,Brad Sucks,Never Get Out,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_012521.txt
fma_012556,fma,12556,Josh Woodward,Shadows In The Moonlight,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_012556.txt
fma_012614,fma,12614,Slough Feg,Shakedown At The Six,"[{'genre_id': '31', 'genre_title': 'Metal', 'genre_url': 'http://freemusicarchive.org/genre/Metal/'}]",data/lyrics/fma_012614.txt
fma_013325,fma,13325,Josh Woodward,Methylchloroisothiazolinone,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_013325.txt
fma_013327,fma,13327,Clownage,Empire,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_013327.txt
fma_013556,fma,13556,STEEP,Let Me Go,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_013556.txt
fma_013763,fma,13763,Jeffrey Lewis,To Be Objectified,"[{'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_013763.txt
fma_013765,fma,13765,Jeffrey Lewis,Anxiety Attack,"[{'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_013765.txt
fma_013767,fma,13767,Majik Most,Deranged Barber,"[{'genre_id': '21', 'genre_title': 'Hip-Hop', 'genre_url': 'http://freemusicarchive.org/genre/Hip-Hop/'}]",data/lyrics/fma_013767.txt
fma_014064,fma,14064,Captain Ahab,Feel Anymore,"[{'genre_id': '185', 'genre_title': 'Breakcore - Hard', 'genre_url': 'http://freemusicarchive.org/genre/Breakcore_-_Hard/'}]",data/lyrics/fma_014064.txt
fma_014214,fma,14214,Pionir 10,Da da da,"[{'genre_id': '88', 'genre_title': 'New Wave', 'genre_url': 'http://freemusicarchive.org/genre/New_Wave/'}]",data/lyrics/fma_014214.txt
fma_014558,fma,14558,Jared Mees & the Grown Children,Bees,"[{'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_014558.txt
fma_014559,fma,14559,Jared Mees & the Grown Children,Strong Black Coffee,"[{'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_014559.txt
fma_014562,fma,14562,Jared Mees & the Grown Children,In the Fall,"[{'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_014562.txt
fma_014653,fma,14653,Brad Sucks,Bad Sign,"[{'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_014653.txt
fma_014661,fma,14661,Jonathan Coulton,Re: Your Brains,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",data/lyrics/fma_014661.txt
fma_014684,fma,14684,Jonathan Coulton,Code Monkey,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",data/lyrics/fma_014684.txt
fma_014693,fma,14693,Jonathan Coulton,I Feel Fantastic,"[{'genre_id': '17', 'genre_title': 'Folk', 'genre_url': 'http://freemusicarchive.org/genre/Folk/'}, {'genre_id': '103', 'genre_title': 'Singer-Songwriter', 'genre_url': 'http://freemusicarchive.org/genre/Singer-Songwriter/'}]",data/lyrics/fma_014693.txt
fma_014733,fma,14733,Throwing Muses,Mania,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_014733.txt
fma_014734,fma,14734,Throwing Muses,Shark,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_014734.txt
fma_014735,fma,14735,Throwing Muses,Start,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_014735.txt
fma_014736,fma,14736,Throwing Muses,Hazing,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_014736.txt
fma_014737,fma,14737,Throwing Muses,Speed and Sleep,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_014737.txt
fma_014740,fma,14740,Throwing Muses,Tar Kissers,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_014740.txt
fma_014741,fma,14741,Throwing Muses,Limbo,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_014741.txt
fma_014742,fma,14742,Throwing Muses,Bright Yellow Gun,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_014742.txt
fma_014744,fma,14744,Throwing Muses,Bea,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_014744.txt
fma_014745,fma,14745,Throwing Muses,Pearl,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_014745.txt
fma_014754,fma,14754,Magik Markers,Taste,"[{'genre_id': '53', 'genre_title': 'Noise-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Noise-Rock/'}, {'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}]",data/lyrics/fma_014754.txt
fma_014758,fma,14758,Magik Markers,Axis Mundi,"[{'genre_id': '53', 'genre_title': 'Noise-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Noise-Rock/'}, {'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}]",data/lyrics/fma_014758.txt
fma_014775,fma,14775,Dan Deacon,Get Older,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",data/lyrics/fma_014775.txt
fma_014776,fma,14776,Dan Deacon,Red F,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",data/lyrics/fma_014776.txt
fma_014778,fma,14778,Dan Deacon,Woof Woof,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",data/lyrics/fma_014778.txt
fma_014780,fma,14780,Dan Deacon,Of the Mountains,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",data/lyrics/fma_014780.txt
fma_014941,fma,14941,The Meat Purveyors,100 Miles,"[{'genre_id': '137', 'genre_title': 'Americana', 'genre_url': 'http://freemusicarchive.org/genre/Americana/'}]",data/lyrics/fma_014941.txt
fma_014952,fma,14952,The Meat Purveyors,More Man,"[{'genre_id': '137', 'genre_title': 'Americana', 'genre_url': 'http://freemusicarchive.org/genre/Americana/'}]",data/lyrics/fma_014952.txt
fma_014954,fma,14954,The Meat Purveyors,Circus Clown,"[{'genre_id': '137', 'genre_title': 'Americana', 'genre_url': 'http://freemusicarchive.org/genre/Americana/'}]",data/lyrics/fma_014954.txt
fma_014955,fma,14955,The Meat Purveyors,Hey Little Sister,"[{'genre_id': '137', 'genre_title': 'Americana', 'genre_url': 'http://freemusicarchive.org/genre/Americana/'}]",data/lyrics/fma_014955.txt
fma_014956,fma,14956,The Meat Purveyors,TMP Smackdown,"[{'genre_id': '137', 'genre_title': 'Americana', 'genre_url': 'http://freemusicarchive.org/genre/Americana/'}]",data/lyrics/fma_014956.txt
fma_014957,fma,14957,The Meat Purveyors,How Can I Be So Thirsty Today?,"[{'genre_id': '137', 'genre_title': 'Americana', 'genre_url': 'http://freemusicarchive.org/genre/Americana/'}]",data/lyrics/fma_014957.txt
fma_014958,fma,14958,The Meat Purveyors,Hanged Man,"[{'genre_id': '137', 'genre_title': 'Americana', 'genre_url': 'http://freemusicarchive.org/genre/Americana/'}]",data/lyrics/fma_014958.txt
fma_014959,fma,14959,The Meat Purveyors,Look On Your Face,"[{'genre_id': '137', 'genre_title': 'Americana', 'genre_url': 'http://freemusicarchive.org/genre/Americana/'}]",data/lyrics/fma_014959.txt
fma_015194,fma,15194,Garotas Suecas,Codinome Dinamite,"[{'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/lyrics/fma_015194.txt
fma_015195,fma,15195,Garotas Suecas,Bacana Bacana,"[{'genre_id': '85', 'genre_title': 'Garage', 'genre_url': 'http://freemusicarchive.org/genre/Garage/'}]",data/lyrics/fma_015195.txt
fma_015257,fma,15257,Jeremy Jay,Escape to Aspen,"[{'genre_id': '111', 'genre_title': 'Power-Pop', 'genre_url': 'http://freemusicarchive.org/genre/Power-Pop/'}]",data/lyrics/fma_015257.txt
fma_015258,fma,15258,Jeremy Jay,In This Lonely Town,"[{'genre_id': '111', 'genre_title': 'Power-Pop', 'genre_url': 'http://freemusicarchive.org/genre/Power-Pop/'}]",data/lyrics/fma_015258.txt
fma_015261,fma,15261,Jeremy Jay,Beautiful Rebel,"[{'genre_id': '111', 'genre_title': 'Power-Pop', 'genre_url': 'http://freemusicarchive.org/genre/Power-Pop/'}]",data/lyrics/fma_015261.txt
fma_015364,fma,15364,Gowns,Rope,"[{'genre_id': '33', 'genre_title': 'Psych-Folk', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Folk/'}]",data/lyrics/fma_015364.txt
fma_015608,fma,15608,Vivian Girls,Wild Eyes,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_015608.txt
fma_016159,fma,16159,DeathBoy,Beautiful,"[{'genre_id': '70', 'genre_title': 'Industrial', 'genre_url': 'http://freemusicarchive.org/genre/Industrial/'}]",data/lyrics/fma_016159.txt
fma_016342,fma,16342,Angels of Light,Promise Of Water,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_016342.txt
fma_016428,fma,16428,Nora Bayes,Over There,"[{'genre_id': '8', 'genre_title': 'Old-Time / Historic', 'genre_url': 'http://freemusicarchive.org/genre/Old-Time__Historic/'}]",data/lyrics/fma_016428.txt
fma_017586,fma,17586,Future Islands,Old Friend,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",data/lyrics/fma_017586.txt
fma_017588,fma,17588,Future Islands,Beach Foam,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",data/lyrics/fma_017588.txt
fma_017589,fma,17589,Future Islands,Pinnochio,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",data/lyrics/fma_017589.txt
fma_017590,fma,17590,Future Islands,The Happiness Of Being Twice,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",data/lyrics/fma_017590.txt
fma_017735,fma,17735,Liturgy,Ecstatic Rite,"[{'genre_id': '167', 'genre_title': 'Black-Metal', 'genre_url': 'http://freemusicarchive.org/genre/Black-Metal/'}]",data/lyrics/fma_017735.txt
fma_018636,fma,18636,Bondage Fairies,nv4.dll,"[{'genre_id': '240', 'genre_title': 'Chiptune', 'genre_url': 'http://freemusicarchive.org/genre/Chiptune/'}, {'genre_id': '297', 'genre_title': 'Chip Music', 'genre_url': 'http://freemusicarchive.org/genre/Chip_Music/'}]",data/lyrics/fma_018636.txt
fma_018712,fma,18712,Al Jolson,Avalon,"[{'genre_id': '8', 'genre_title': 'Old-Time / Historic', 'genre_url': 'http://freemusicarchive.org/genre/Old-Time__Historic/'}]",data/lyrics/fma_018712.txt
fma_019073,fma,19073,Bell X1,One Stringed Harp,"[{'genre_id': '10', 'genre_title': 'Pop', 'genre_url': 'http://freemusicarchive.org/genre/Pop/'}]",data/lyrics/fma_019073.txt
fma_019074,fma,19074,Bell X1,The Great Defector,"[{'genre_id': '10', 'genre_title': 'Pop', 'genre_url': 'http://freemusicarchive.org/genre/Pop/'}]",data/lyrics/fma_019074.txt
fma_019457,fma,19457,MNDR,Jump In,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",data/lyrics/fma_019457.txt
fma_019458,fma,19458,MNDR,C.L.U.B.,"[{'genre_id': '15', 'genre_title': 'Electronic', 'genre_url': 'http://freemusicarchive.org/genre/Electronic/'}]",data/lyrics/fma_019458.txt
fma_019461,fma,19461,Deerhunter,Cryptograms,"[{'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}]",data/lyrics/fma_019461.txt
fma_019462,fma,19462,Deerhunter,Never Stops,"[{'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}]",data/lyrics/fma_019462.txt
fma_019466,fma,19466,Deerhunter,Microcastle,"[{'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}]",data/lyrics/fma_019466.txt
fma_019470,fma,19470,Deerhunter,Agoraphobia,"[{'genre_id': '58', 'genre_title': 'Psych-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Psych-Rock/'}]",data/lyrics/fma_019470.txt
fma_019718,fma,19718,Fresh Body Shop,My Artificial Sun,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_019718.txt
fma_019719,fma,19719,Fresh Body Shop,The Ugly Army,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_019719.txt
fma_019720,fma,19720,Fresh Body Shop,The Hunt,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_019720.txt
fma_019721,fma,19721,Fresh Body Shop,Never End Up Like This,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_019721.txt
fma_019722,fma,19722,Fresh Body Shop,Mary,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_019722.txt
fma_019724,fma,19724,Fresh Body Shop,One More Reason,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_019724.txt
fma_019790,fma,19790,Liturgy,Mysterium,"[{'genre_id': '98', 'genre_title': 'Progressive', 'genre_url': 'http://freemusicarchive.org/genre/Progressive/'}, {'genre_id': '167', 'genre_title': 'Black-Metal', 'genre_url': 'http://freemusicarchive.org/genre/Black-Metal/'}]",data/lyrics/fma_019790.txt
fma_019791,fma,19791,Liturgy,Ecstatic Rite,"[{'genre_id': '98', 'genre_title': 'Progressive', 'genre_url': 'http://freemusicarchive.org/genre/Progressive/'}, {'genre_id': '167', 'genre_title': 'Black-Metal', 'genre_url': 'http://freemusicarchive.org/genre/Black-Metal/'}]",data/lyrics/fma_019791.txt
fma_019793,fma,19793,Liturgy,Arctica,"[{'genre_id': '98', 'genre_title': 'Progressive', 'genre_url': 'http://freemusicarchive.org/genre/Progressive/'}, {'genre_id': '167', 'genre_title': 'Black-Metal', 'genre_url': 'http://freemusicarchive.org/genre/Black-Metal/'}]",data/lyrics/fma_019793.txt
fma_019794,fma,19794,Liturgy,Renihilation,"[{'genre_id': '98', 'genre_title': 'Progressive', 'genre_url': 'http://freemusicarchive.org/genre/Progressive/'}, {'genre_id': '167', 'genre_title': 'Black-Metal', 'genre_url': 'http://freemusicarchive.org/genre/Black-Metal/'}]",data/lyrics/fma_019794.txt
fma_020011,fma,20011,Alina Simone,Louisiana,"[{'genre_id': '27', 'genre_title': 'Lo-Fi', 'genre_url': 'http://freemusicarchive.org/genre/Lo-fi/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_020011.txt
fma_020012,fma,20012,Alina Simone,Lonesome,"[{'genre_id': '27', 'genre_title': 'Lo-Fi', 'genre_url': 'http://freemusicarchive.org/genre/Lo-fi/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_020012.txt
fma_020013,fma,20013,Alina Simone,Velvet Painting,"[{'genre_id': '27', 'genre_title': 'Lo-Fi', 'genre_url': 'http://freemusicarchive.org/genre/Lo-fi/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_020013.txt
fma_020014,fma,20014,Alina Simone,Black Water,"[{'genre_id': '27', 'genre_title': 'Lo-Fi', 'genre_url': 'http://freemusicarchive.org/genre/Lo-fi/'}, {'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_020014.txt
fma_020055,fma,20055,Emilyn Brodsky,Swear To God,"[{'genre_id': '12', 'genre_title': 'Rock', 'genre_url': 'http://freemusicarchive.org/genre/Rock/'}]",data/lyrics/fma_020055.txt
fma_020146,fma,20146,Harry Lauder,I Love A Lassie,"[{'genre_id': '8', 'genre_title': 'Old-Time / Historic', 'genre_url': 'http://freemusicarchive.org/genre/Old-Time__Historic/'}]",data/lyrics/fma_020146.txt
fma_020152,fma,20152,Bert Williams,Nobody,"[{'genre_id': '8', 'genre_title': 'Old-Time / Historic', 'genre_url': 'http://freemusicarchive.org/genre/Old-Time__Historic/'}]",data/lyrics/fma_020152.txt
fma_020226,fma,20226,eatliz,Big Fish,"[{'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_020226.txt
fma_020227,fma,20227,eatliz,Attractive,"[{'genre_id': '66', 'genre_title': 'Indie-Rock', 'genre_url': 'http://freemusicarchive.org/genre/Indie-Rock/'}]",data/lyrics/fma_020227.txt
